model,timestamp,song,artist,genres
meta-llama/llama-3.1-70b-instruct,20241122003134,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122003134,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122003134,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122003134,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-70b-instruct,20241122003134,I Gotta Feeling,The Black Eyed Peas,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003134,Pumped Up Kicks,Foster the People,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003134,Shut Up and Dance,Walk the Moon,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003134,All About That Bass,Meghan Trainor,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003142,Stressed Out,Twenty One Pilots,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003142,Electric,Alina Baraz feat. Khalid,turkish pop
meta-llama/llama-3.1-70b-instruct,20241122003142,Feel Good Inc.,Gorillaz,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003142,Happier,"Marshmello, Bastille",Unknown
meta-llama/llama-3.1-70b-instruct,20241122003142,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122003142,On Top of the World,Imagine Dragons,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003142,Unstoppable,Sia,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003142,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122003142,We Found Love,Rihanna (feat. Calvin Harris),Unknown
meta-llama/llama-3.1-70b-instruct,20241122003142,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-70b-instruct,20241122003146,Slow Dancing in a Burning Room,John Mayer,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003146,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003146,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-70b-instruct,20241122003146,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-70b-instruct,20241122003146,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003146,The Scientist,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003146,Torn,Natalie Imbruglia,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003146,Fade Into You,Mazzy Star,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003146,Blackbird,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003146,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-70b-instruct,20241122003149,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003149,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003149,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003149,Sweet Disposition,The Temper Trap,indietronica; modern rock; shimmer pop
meta-llama/llama-3.1-70b-instruct,20241122003149,Feel Good Inc.,Gorillaz,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003149,Electric,Alina Baraz feat. Khalid,turkish pop
meta-llama/llama-3.1-70b-instruct,20241122003149,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-70b-instruct,20241122003149,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003149,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
meta-llama/llama-3.1-70b-instruct,20241122003149,Weightless,Marconi Union,ambient
meta-llama/llama-3.1-70b-instruct,20241122003152,Stressed Out,Twenty One Pilots,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003152,Breathe Me,Sia,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003152,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003152,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-70b-instruct,20241122003152,Hurt,Johnny Cash,arkansas country; outlaw country; rock
meta-llama/llama-3.1-70b-instruct,20241122003152,Black Hole Sun,Soundgarden,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003152,The Sound of Silence,Simon & Garfunkel,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003152,Til It Happens to You,Lady Gaga,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003152,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003152,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-70b-instruct,20241122003159,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122003159,Walking on Sunshine,Katrina & The Waves,new wave pop
meta-llama/llama-3.1-70b-instruct,20241122003159,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122003159,I Gotta Feeling,Black Eyed Peas,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003159,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-70b-instruct,20241122003159,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122003159,On Top of the World,Imagine Dragons,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003159,Unstoppable,Sia,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003159,Brave,Sara Bareilles,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003159,We Are Young,Fun. ft. Janelle Monae,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003203,Lullaby,The Cure,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003203,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003203,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
meta-llama/llama-3.1-70b-instruct,20241122003203,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003203,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003203,Fade Into You,Mazzy Star,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003203,Bulls on Parade,Rage Against the Machine,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003203,Till It Happens to You,Lady Gaga,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003203,Black Hole Sun,Soundgarden,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003203,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-70b-instruct,20241122003210,Rainy Days and Mondays,The Carpenters,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003210,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-70b-instruct,20241122003210,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003210,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-70b-instruct,20241122003210,Fade to Black,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003210,Black No. 1 (Little Miss Scare-All),Type O Negative,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003210,Knights of Cydonia,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003210,The Day That Never Comes,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003210,Pain,Jimmy Eat World,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003210,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003223,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003223,Road Trippin',Red Hot Chili Peppers,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003223,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003223,Blackbird,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003223,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003223,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003223,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
meta-llama/llama-3.1-70b-instruct,20241122003223,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003223,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003223,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003227,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003227,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003227,Blackbird,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003227,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003227,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003227,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003227,Hotel California,Eagles,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003227,Comfortably Numb,Pink Floyd,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003227,Smells Like Teen Spirit,Nirvana,grunge; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003227,Bohemian Rhapsody,Queen,classic rock; glam rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003230,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003230,Electric,Alina Baraz feat. Khalid,turkish pop
meta-llama/llama-3.1-70b-instruct,20241122003230,Skinny Love,Bon Iver,chamber pop; eau claire indie; indie folk; melancholia; modern rock
meta-llama/llama-3.1-70b-instruct,20241122003230,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003230,Chasing Cars,Snow Patrol,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003230,Stay With Me,Sam Smith,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003230,Tenerife Sea,Ed Sheeran,pop; singer-songwriter pop; uk pop
meta-llama/llama-3.1-70b-instruct,20241122003230,Blackbird,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003230,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-70b-instruct,20241122003230,The Sound of Silence,Simon & Garfunkel,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003233,Thunderstruck,AC/DC,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003233,Hotel California,Eagles,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003233,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003233,Smells Like Teen Spirit,Nirvana,grunge; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003233,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003233,Shut Up and Dance,Walk the Moon,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003233,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003233,Mr. Brightside,The Killers,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003233,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122003233,We Are the Champions,Queen,classic rock; glam rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003238,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003238,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003238,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003238,Tornado of Souls,Megadeth,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003238,Bulls on Parade,Rage Against the Machine,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003238,Breathe,The Prodigy,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003238,Black No. 1 (Little Miss Scare-All),Type O Negative,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003238,Fade to Black,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003238,Voodoo People,The Prodigy,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003238,Master of Puppets,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003244,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003244,Hurt,Nine Inch Nails,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003244,The Less I Know The Better,Tame Impala,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003244,Mad World,Gary Jules,neo mellow
meta-llama/llama-3.1-70b-instruct,20241122003244,Electric,Alina Baraz feat. Khalid,turkish pop
meta-llama/llama-3.1-70b-instruct,20241122003244,Creep,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003244,Slow Dancing in a Burning Room,John Mayer,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003244,Fade Into You,Mazzy Star,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003244,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003244,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-70b-instruct,20241122003250,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122003250,Walking on Sunshine,Katherine D,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003250,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003250,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122003250,I Gotta Feeling,The Black Eyed Peas,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003250,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122003250,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-70b-instruct,20241122003250,On Top of the World,Imagine Dragons,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003250,Unstoppable,Sia,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003250,We Are Young,Fun. ft. Janelle Monáe,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003252,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003252,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003252,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003252,Numb,Linkin Park,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003252,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003252,Boulevard of Broken Dreams,Green Day,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003252,Chasing Cars,Snow Patrol,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003252,Fake Plastic Trees,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003252,Black Hole Sun,Soundgarden,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003252,Street Spirit,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122003259,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122003259,Hotel California,Eagles,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003259,Stairway to Heaven,Led Zeppelin,album rock; classic rock; hard rock; rock
meta-llama/llama-3.1-70b-instruct,20241122003259,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003259,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122003259,Chasing Cars,Snow Patrol,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003259,Ho Hey,The Lumineers,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003259,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122003259,Shut Up and Dance,Walk the Moon,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003259,First Day of My Life,Bright Eyes,chamber pop; indie rock; melancholia; omaha indie; stomp and holler
meta-llama/llama-3.1-70b-instruct,20241122003303,Electric,Alina Baraz feat. Khalid,turkish pop
meta-llama/llama-3.1-70b-instruct,20241122003303,Lost in Japan,Shawn Mendes,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003303,Get You,Daniel Caesar,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003303,Fast Car,Tracy Chapman,folk; lilith; singer-songwriter; women's music
meta-llama/llama-3.1-70b-instruct,20241122003303,Stay with Me,Sam Smith,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003303,Soul Me Maybe,The 1975,Unknown
meta-llama/llama-3.1-70b-instruct,20241122003303,Landslide,Fleetwood Mac,album rock; classic rock; rock; soft rock; yacht rock
meta-llama/llama-3.1-70b-instruct,20241122003303,Hallelujah,Jeff Buckley,melancholia; permanent wave; singer-songwriter
meta-llama/llama-3.1-70b-instruct,20241122003303,River Flows in You,Yiruma,korean instrumental; neo-classical; new age piano
meta-llama/llama-3.1-70b-instruct,20241122003303,Everglow,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122004841,Happier,Marshmello & Bastille,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Stressed Out,Twenty One Pilots,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,See You Again,Wiz Khalifa ft. Charlie Puth,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Without Me,Halsey,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Demons,Imagine Dragons,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Til It Happens to You,Lady Gaga,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Scars to Your Beautiful,Alessia Cara,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Tears Don't Fall,Bullet For My Valentine,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Breaking the Habit,Linkin Park,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004841,Somebody That I Used to Know,Gotye ft. Kimbra,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004845,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122004845,Street Spirit (Fade Out),Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004845,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122004845,November Rain,Guns N' Roses,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004845,The Day That Never Comes,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004845,Fade to Black,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004845,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004845,Breaking the Habit,Linkin Park,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004845,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122004845,Tornado of Souls,Megadeth,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004852,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122004852,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122004852,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-70b-instruct,20241122004852,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122004852,Walking on Sunshine,Katrina & The Waves,new wave pop
meta-llama/llama-3.1-70b-instruct,20241122004852,I Gotta Feeling,Black Eyed Peas,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004852,On Top of the World,Imagine Dragons,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004852,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122004852,Unwritten,Natasha Bedingfield,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004852,We Are Young,Fun. ft. Janelle Monáe,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004856,Happier,Marshmello & Bastille,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004856,Weightless,Marconi Union,ambient
meta-llama/llama-3.1-70b-instruct,20241122004856,Electric,Alina Baraz feat. Khalid,turkish pop
meta-llama/llama-3.1-70b-instruct,20241122004856,Get You,Daniel Caesar,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004856,Eastside,"Benny Blanco, Halsey, and Khalid",Unknown
meta-llama/llama-3.1-70b-instruct,20241122004856,Slow Dancing in the Dark,Joji,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004856,Stuck on You,Lionel Richie,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004856,Lost Without You,Robin Thicke,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004856,Perfect,Ed Sheeran,pop; singer-songwriter pop; uk pop
meta-llama/llama-3.1-70b-instruct,20241122004856,A Thousand Years,Christina Perri,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Happier,Marshmello,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Savage,Megan Thee Stallion,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Butter,BTS,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Peaches,Justin Bieber,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Levitating,Dua Lipa,dance pop; pop; uk pop
meta-llama/llama-3.1-70b-instruct,20241122004901,Good 4 U,Olivia Rodrigo,pop
meta-llama/llama-3.1-70b-instruct,20241122004901,Kiss Me More,Doja Cat,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Montero (Call Me By Your Name),Lil Nas X,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Stay,The Kid LAROI,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004901,Shivers,Ed Sheeran,pop; singer-songwriter pop; uk pop
meta-llama/llama-3.1-70b-instruct,20241122004907,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004907,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122004907,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004907,Clocks,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122004907,Blackbird,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-70b-instruct,20241122004907,Fake Plastic Trees,Radiohead,alternative rock; art rock; melancholia; oxford indie; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004907,Breathe Me,Sia,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004907,Viva La Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122004907,Sweet Disposition,The Temper Trap,indietronica; modern rock; shimmer pop
meta-llama/llama-3.1-70b-instruct,20241122004907,Fade to Black,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004913,Walking on Sunshine,Katrina & The Waves,new wave pop
meta-llama/llama-3.1-70b-instruct,20241122004913,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
meta-llama/llama-3.1-70b-instruct,20241122004913,Happy,Pharrell Williams,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122004913,I Gotta Feeling,The Black Eyed Peas,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004913,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
meta-llama/llama-3.1-70b-instruct,20241122004913,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
meta-llama/llama-3.1-70b-instruct,20241122004913,Best Day of My Life,American Authors,modern rock; pop rock
meta-llama/llama-3.1-70b-instruct,20241122004913,On Top of the World,Imagine Dragons,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004913,Brave,Sara Bareilles,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004913,Unstoppable,Sia,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122004920,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004920,Tornado of Souls,Megadeth,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,Behind Blue Eyes,The Who,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,Fade to Black,Metallica,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,Staind - Alright,,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,The Sound of Silence,Simon & Garfunkel,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,Black Hole Sun,Soundgarden,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,Lips of an Angel,Hinder,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004920,Chasing Cars,Snow Patrol,Unknown
meta-llama/llama-3.1-70b-instruct,20241122004928,Space Oddity,David Bowie,art rock; classic rock; glam rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004928,Everlong,Foo Fighters,alternative metal; alternative rock; modern rock; permanent wave; post-grunge; rock
meta-llama/llama-3.1-70b-instruct,20241122004928,Viva la Vida,Coldplay,permanent wave; pop
meta-llama/llama-3.1-70b-instruct,20241122004928,Hysteria,Muse,alternative rock; modern rock; permanent wave; rock
meta-llama/llama-3.1-70b-instruct,20241122004928,Radioactive,Imagine Dragons,Unknown
